inventory_key,rental_key,rental_date_key,remaining,Total_Rental_Amount
3263,1409,,4576,25.950000000000003
3263,3783,,4576,25.950000000000003
3263,8359,,4576,25.950000000000003
3263,12053,,4576,25.950000000000003
3263,14954,,4576,25.950000000000003
3264,3841,,4578,17.97
3264,7488,,4578,17.97
3264,14655,,4578,17.97
3265,4432,,4578,20.97
3265,8511,,4578,20.97
3265,11725,,4578,20.97
3266,2819,,4578,17.97
3266,10040,,4578,17.97
3266,14113,,4578,17.97
3267,9582,,4579,6.98
3267,13719,,4579,6.98
3268,3985,,4578,18.97
3268,8207,,4578,18.97
3268,12298,,4578,18.97
3269,5288,,4578,14.97
3269,9709,,4578,14.97
3269,10807,,4578,14.97
3270,1969,,4577,27.96
3270,2369,,4577,27.96
3270,8647,,4577,27.96
3270,12513,,4577,27.96
3271,6251,,4579,5.98
3271,13271,,4579,5.98
3272,4621,,4576,30.950000000000003
3272,7159,,4576,30.950000000000003
3272,14658,,4576,30.950000000000003
3272,14723,,4576,30.950000000000003
3272,16021,,4576,30.950000000000003
3273,107,,4577,21.96
3273,4877,,4577,21.96
3273,6039,,4577,21.96
3273,13612,,4577,21.96
3274,4424,,4578,2.9699999999999998
3274,9919,,4578,2.9699999999999998
3274,10857,,4578,2.9699999999999998
3275,6066,,4579,2.98
3275,13856,,4579,2.98
3276,156,,4577,14.96
3276,4426,,4577,14.96
3276,7852,,4577,14.96
3276,12492,,4577,14.96
3277,7461,,4579,2.98
3277,12502,,4579,2.98
3278,828,,4576,27.950000000000003
3278,2438,,4576,27.950000000000003
3278,10100,,4576,27.950000000000003
3278,11494,,4576,27.950000000000003
3278,15622,,4576,27.950000000000003
3279,5679,,4579,10.98
3279,14077,,4579,10.98
3280,1311,,4577,24.96
3280,3465,,4577,24.96
3280,6450,,4577,24.96
3280,12552,,4577,24.96
3281,9450,,4579,11.98
3281,14432,,4579,11.98
3282,6017,,4579,5.98
3282,11680,,4579,5.98
3283,2765,,4578,16.97
3283,6613,,4578,16.97
3283,12888,,4578,16.97
3284,10055,,4579,11.98
3284,11464,,4579,11.98
3285,8305,,4579,8.98
3285,10353,,4579,8.98
3286,10078,,4579,5.98
3286,13993,,4579,5.98
3287,1945,,4577,19.96
3287,4524,,4577,19.96
3287,7627,,4577,19.96
3287,13740,,4577,19.96
3288,261,,4576,20.950000000000003
3288,5053,,4576,20.950000000000003
3288,5762,,4576,20.950000000000003
3288,12497,,4576,20.950000000000003
3288,14807,,4576,20.950000000000003
3289,8499,,4579,7.98
3289,10538,,4579,7.98
3290,3603,,4578,9.97
3290,10053,,4578,9.97
3290,14313,,4578,9.97
3291,9248,,4579,10.98
3291,13507,,4579,10.98
3292,1778,,4576,32.95
3292,5174,,4576,32.95
3292,9150,,4576,32.95
3292,14332,,4576,32.95
3292,15659,,4576,32.95
3293,3030,,4578,19.97
3293,9163,,4578,19.97
3293,12891,,4578,19.97
3294,1802,,4577,19.96
3294,4593,,4577,19.96
3294,9505,,4577,19.96
3294,12008,,4577,19.96
3295,6334,,4579,10.98
3295,11890,,4579,10.98
3296,3891,,4578,15.97
3296,6030,,4578,15.97
3296,10169,,4578,15.97
3297,4742,,4578,8.97
3297,9440,,4578,8.97
3297,14131,,4578,8.97
3298,516,,4576,19.950000000000003
3298,4773,,4576,19.950000000000003
3298,8168,,4576,19.950000000000003
3298,12483,,4576,19.950000000000003
3298,14778,,4576,19.950000000000003
3299,9392,,4579,5.98
3299,11626,,4579,5.98
3300,1743,,4576,4.95
3300,4715,,4576,4.95
3300,6994,,4576,4.95
3300,12569,,4576,4.95
3300,15041,,4576,4.95
3301,1064,,4577,7.96
3301,3121,,4577,7.96
3301,5909,,4577,7.96
3301,13619,,4577,7.96
3302,798,,4576,4.95
3302,4696,,4576,4.95
3302,6631,,4576,4.95
3302,11037,,4576,4.95
3302,14965,,4576,4.95
3303,581,,4577,4.96
3303,3343,,4577,4.96
3303,8992,,4577,4.96
3303,12742,,4577,4.96
3304,3643,,4578,3.9699999999999998
3304,8462,,4578,3.9699999999999998
3304,10590,,4578,3.9699999999999998
3305,4678,,4578,6.970000000000001
3305,9237,,4578,6.970000000000001
3305,10497,,4578,6.970000000000001
3306,3917,,4576,13.950000000000001
3306,8703,,4576,13.950000000000001
3306,11383,,4576,13.950000000000001
3306,15846,,4576,13.950000000000001
3306,15949,,4576,13.950000000000001
3307,257,,4576,6.95
3307,5226,,4576,6.95
3307,8399,,4576,6.95
3307,14285,,4576,6.95
3307,15265,,4576,6.95
3308,1179,,4577,20.96
3308,2232,,4577,20.96
3308,7103,,4577,20.96
3308,10402,,4577,20.96
3309,3630,,4578,4.970000000000001
3309,9777,,4578,4.970000000000001
3309,11165,,4578,4.970000000000001
3310,5568,,4578,11.97
3310,9312,,4578,11.97
3310,11502,,4578,11.97
3311,3779,,4578,13.97
3311,6904,,4578,13.97
3311,13104,,4578,13.97
3312,4784,,4578,12.97
3312,6604,,4578,12.97
3312,13870,,4578,12.97
3313,5989,,4579,9.98
3313,12236,,4579,9.98
3314,5252,,4578,10.97
3314,7658,,4578,10.97
3314,13389,,4578,10.97
3315,8508,,4579,11.98
3315,13611,,4579,11.98
3316,229,,4577,21.96
3316,3323,,4577,21.96
3316,8248,,4577,21.96
3316,10204,,4577,21.96
3317,1877,,4576,17.950000000000003
3317,2669,,4576,17.950000000000003
3317,9454,,4576,17.950000000000003
3317,14633,,4576,17.950000000000003
3317,14745,,4576,17.950000000000003
3318,532,,4576,18.950000000000003
3318,4936,,4576,18.950000000000003
3318,8366,,4576,18.950000000000003
3318,11773,,4576,18.950000000000003
3318,15470,,4576,18.950000000000003
3319,1227,,4576,12.950000000000001
3319,3119,,4576,12.950000000000001
3319,8385,,4576,12.950000000000001
3319,13977,,4576,12.950000000000001
3319,15605,,4576,12.950000000000001
3320,1526,,4576,17.950000000000003
3320,3774,,4576,17.950000000000003
3320,9812,,4576,17.950000000000003
3320,13259,,4576,17.950000000000003
3320,15238,,4576,17.950000000000003
3321,5573,,4578,17.97
3321,9474,,4578,17.97
3321,14664,,4578,17.97
3322,2304,,4578,14.97
3322,9684,,4578,14.97
3322,11139,,4578,14.97
3323,3741,,4578,14.97
3323,8859,,4578,14.97
3323,12158,,4578,14.97
3324,431,,4577,22.96
3324,2334,,4577,22.96
3324,7669,,4577,22.96
3324,12930,,4577,22.96
3325,3642,,4578,6.970000000000001
3325,6597,,4578,6.970000000000001
3325,12171,,4578,6.970000000000001
3326,8227,,4579,4.98
3326,14162,,4579,4.98
3327,1089,,4576,11.950000000000001
3327,3098,,4576,11.950000000000001
3327,5627,,4576,11.950000000000001
3327,12596,,4576,11.950000000000001
3327,15133,,4576,11.950000000000001
3328,2505,,4576,10.950000000000001
3328,7096,,4576,10.950000000000001
3328,10599,,4576,10.950000000000001
3328,15788,,4576,10.950000000000001
3328,15898,,4576,10.950000000000001
3329,6897,,4579,3.99
3329,14058,,4579,3.99
3330,1827,,4577,10.96
3330,4436,,4577,10.96
3330,6901,,4577,10.96
3330,13219,,4577,10.96
3331,1288,,4576,15.950000000000001
3331,5261,,4576,15.950000000000001
3331,8552,,4576,15.950000000000001
3331,12398,,4576,15.950000000000001
3331,15228,,4576,15.950000000000001
3332,5945,,4579,6.98
3332,12250,,4579,6.98
3333,10028,,4579,3.9800000000000004
3333,14642,,4579,3.9800000000000004
3334,9984,,4579,7.98
3334,14272,,4579,7.98
3335,3702,,4578,7.970000000000001
3335,8067,,4578,7.970000000000001
3335,12336,,4578,7.970000000000001
3336,9528,,4579,10.98
3336,10330,,4579,10.98
3337,4380,,4578,17.97
3337,8916,,4578,17.97
3337,14454,,4578,17.97
3338,5581,,4579,17.98
3338,11131,,4579,17.98
3339,1213,,4577,33.96
3339,4171,,4577,33.96
3339,10096,,4577,33.96
3339,13190,,4577,33.96
3340,4235,,4578,16.97
3340,9190,,4578,16.97
3340,12647,,4578,16.97
3341,1777,,4576,32.95
3341,2836,,4576,32.95
3341,7381,,4576,32.95
3341,12632,,4576,32.95
3341,14887,,4576,32.95
3342,2045,,4576,17.950000000000003
3342,2397,,4576,17.950000000000003
3342,5991,,4576,17.950000000000003
3342,11021,,4576,17.950000000000003
3342,14802,,4576,17.950000000000003
3343,601,,4576,16.950000000000003
3343,4840,,4576,16.950000000000003
3343,5968,,4576,16.950000000000003
3343,10156,,4576,16.950000000000003
3343,15153,,4576,16.950000000000003
3344,4851,,4578,10.97
3344,9155,,4578,10.97
3344,13539,,4578,10.97
3345,547,,4576,18.950000000000003
3345,5425,,4576,18.950000000000003
3345,6048,,4576,18.950000000000003
3345,12281,,4576,18.950000000000003
3345,15379,,4576,18.950000000000003
3346,1645,,4576,16.950000000000003
3346,3974,,4576,16.950000000000003
3346,6263,,4576,16.950000000000003
3346,11096,,4576,16.950000000000003
3346,15068,,4576,16.950000000000003
3347,3320,,4578,8.97
3347,5603,,4578,8.97
3347,13189,,4578,8.97
3348,1789,,4576,14.950000000000001
3348,4355,,4576,14.950000000000001
3348,8695,,4576,14.950000000000001
3348,11968,,4576,14.950000000000001
3348,15126,,4576,14.950000000000001
3349,851,,4576,11.95
3349,2272,,4576,11.95
3349,9439,,4576,11.95
3349,13364,,4576,11.95
3349,15156,,4576,11.95
3350,7704,,4579,7.98
3350,11418,,4579,7.98
3351,8550,,4579,7.98
3351,12040,,4579,7.98
3352,28,,4577,11.96
3352,3885,,4577,11.96
3352,8353,,4577,11.96
3352,11304,,4577,11.96
3353,1226,,4577,8.96
3353,5519,,4577,8.96
3353,6156,,4577,8.96
3353,13500,,4577,8.96
3354,2906,,4578,8.97
3354,6561,,4578,8.97
3354,12273,,4578,8.97
3355,7890,,4579,6.98
3355,10202,,4579,6.98
3356,1431,,4577,11.96
3356,2523,,4577,11.96
3356,8014,,4577,11.96
3356,13571,,4577,11.96
3357,8755,,4579,5.98
3357,14288,,4579,5.98
3358,8542,,4579,5.98
3358,13992,,4579,5.98
3359,2822,,4576,11.95
3359,9242,,4576,11.95
3359,10838,,4576,11.95
3359,15132,,4576,11.95
3359,15909,,4576,11.95
3360,2722,,4578,14.97
3360,10072,,4578,14.97
3360,11576,,4578,14.97
3361,9971,,4579,7.98
3361,10299,,4579,7.98
3362,3634,,4576,18.950000000000003
3362,10117,,4576,18.950000000000003
3362,12401,,4576,18.950000000000003
3362,15663,,4576,18.950000000000003
3362,16039,,4576,18.950000000000003
3363,383,,4576,14.950000000000001
3363,5415,,4576,14.950000000000001
3363,8082,,4576,14.950000000000001
3363,13464,,4576,14.950000000000001
3363,15022,,4576,14.950000000000001
3364,803,,4577,9.96
3364,2435,,4577,9.96
3364,6336,,4577,9.96
3364,14630,,4577,9.96
3365,599,,4577,11.96
3365,2317,,4577,11.96
3365,7200,,4577,11.96
3365,12023,,4577,11.96
3366,279,,4576,25.950000000000003
3366,2554,,4576,25.950000000000003
3366,5953,,4576,25.950000000000003
3366,14262,,4576,25.950000000000003
3366,14831,,4576,25.950000000000003
3367,4218,,4578,19.97
3367,8283,,4578,19.97
3367,13983,,4578,19.97
3368,845,,4576,36.95
3368,5119,,4576,36.95
3368,7045,,4576,36.95
3368,12387,,4576,36.95
3368,15213,,4576,36.95
3369,8266,,4579,9.98
3369,13482,,4579,9.98
3370,1440,,4576,32.95
3370,4588,,4576,32.95
3370,7109,,4576,32.95
3370,12800,,4576,32.95
3370,15049,,4576,32.95
3371,7756,,4580,7.99
3372,7113,,4579,8.98
3372,12355,,4579,8.98
3373,2062,,4576,23.950000000000003
3373,4799,,4576,23.950000000000003
3373,6228,,4576,23.950000000000003
3373,14666,,4576,23.950000000000003
3373,14902,,4576,23.950000000000003
3374,3377,,4578,12.97
3374,10144,,4578,12.97
3374,11590,,4578,12.97
3375,34,,4576,4.95
3375,5494,,4576,4.95
3375,7626,,4576,4.95
3375,12049,,4576,4.95
3375,14717,,4576,4.95
3376,7082,,4579,1.98
3376,10695,,4579,1.98
3377,1037,,4577,3.96
3377,5033,,4577,3.96
3377,10122,,4577,3.96
3377,12216,,4577,3.96
3378,1166,,4576,6.95
3378,2289,,4576,6.95
3378,5918,,4576,6.95
3378,14506,,4576,6.95
3378,15763,,4576,6.95
3379,57,,4576,6.95
3379,4153,,4576,6.95
3379,6823,,4576,6.95
3379,10782,,4576,6.95
3379,15519,,4576,6.95
3380,5190,,4578,4.970000000000001
3380,6411,,4578,4.970000000000001
3380,11179,,4578,4.970000000000001
3381,2957,,4578,5.970000000000001
3381,9794,,4578,5.970000000000001
3381,14016,,4578,5.970000000000001
3382,1661,,4578,2.9699999999999998
3382,3403,,4578,2.9699999999999998
3382,9924,,4578,2.9699999999999998
3383,1537,,4576,6.95
3383,2788,,4576,6.95
3383,5835,,4576,6.95
3383,12964,,4576,6.95
3383,15629,,4576,6.95
3384,5291,,4578,4.97
3384,8367,,4578,4.97
3384,10191,,4578,4.97
3385,3200,,4578,4.970000000000001
3385,6452,,4578,4.970000000000001
3385,11531,,4578,4.970000000000001
3386,2399,,4578,3.9699999999999998
3386,8985,,4578,3.9699999999999998
3386,12528,,4578,3.9699999999999998
3387,9564,,4579,9.98
3387,12466,,4579,9.98
3388,1582,,4576,7.95
3388,2972,,4576,7.95
3388,8135,,4576,7.95
3388,12424,,4576,7.95
3388,15565,,4576,7.95
3389,618,,4576,8.95
3389,2298,,4576,8.95
3389,7898,,4576,8.95
3389,10559,,4576,8.95
3389,15260,,4576,8.95
3390,7362,,4579,5.98
3390,14522,,4579,5.98
3391,5404,,4578,9.97
3391,6511,,4578,9.97
3391,10741,,4578,9.97
3392,2047,,4576,32.95
3392,3539,,4576,32.95
3392,9906,,4576,32.95
3392,14301,,4576,32.95
3392,14774,,4576,32.95
3393,9900,,4579,9.98
3393,14575,,4579,9.98
3394,499,,4576,30.950000000000003
3394,3109,,4576,30.950000000000003
3394,9711,,4576,30.950000000000003
3394,13805,,4576,30.950000000000003
3394,15696,,4576,30.950000000000003
3395,5947,,4579,13.98
3395,12011,,4579,13.98
3396,232,,4576,29.950000000000003
3396,3500,,4576,29.950000000000003
3396,5684,,4576,29.950000000000003
3396,12325,,4576,29.950000000000003
3396,15313,,4576,29.950000000000003
3397,6330,,4579,13.98
3397,11015,,4579,13.98
3398,1124,,4576,29.950000000000003
3398,3848,,4576,29.950000000000003
3398,7073,,4576,29.950000000000003
3398,13650,,4576,29.950000000000003
3398,15567,,4576,29.950000000000003
3399,7737,,4579,9.98
3399,11665,,4579,9.98
3400,6160,,4579,7.98
3400,12022,,4579,7.98
3401,1892,,4576,14.950000000000001
3401,2588,,4576,14.950000000000001
3401,8189,,4576,14.950000000000001
3401,13037,,4576,14.950000000000001
3401,15718,,4576,14.950000000000001
3402,3786,,4578,5.970000000000001
3402,8306,,4578,5.970000000000001
3402,14381,,4578,5.970000000000001
3403,531,,4577,15.96
3403,2491,,4577,15.96
3403,7013,,4577,15.96
3403,11618,,4577,15.96
3404,513,,4577,8.96
3404,4482,,4577,8.96
3404,9367,,4577,8.96
3404,14028,,4577,8.96
3405,568,,4577,10.96
3405,4605,,4577,10.96
3405,9605,,4577,10.96
3405,14316,,4577,10.96
3406,1553,,4576,8.950000000000001
3406,2849,,4576,8.950000000000001
3406,7740,,4576,8.950000000000001
3406,12165,,4576,8.950000000000001
3406,15421,,4576,8.950000000000001
3407,9018,,4579,1.98
3407,13784,,4579,1.98
3408,1751,,4577,5.96
3408,3448,,4577,5.96
3408,7313,,4577,5.96
3408,12077,,4577,5.96
3409,31,,4577,5.96
3409,5183,,4577,5.96
3409,5902,,4577,5.96
3409,13242,,4577,5.96
3410,5351,,4578,2.9699999999999998
3410,5644,,4578,2.9699999999999998
3410,13522,,4578,2.9699999999999998
3411,84,,4577,12.96
3411,4251,,4577,12.96
3411,7440,,4577,12.96
3411,11905,,4577,12.96
3412,439,,4577,12.96
3412,3010,,4577,12.96
3412,8296,,4577,12.96
3412,14653,,4577,12.96
3413,8258,,4579,1.98
3413,13683,,4579,1.98
3414,4768,,4578,6.970000000000001
3414,8298,,4578,6.970000000000001
3414,13906,,4578,6.970000000000001
3415,306,,4576,9.950000000000001
3415,4369,,4576,9.950000000000001
3415,7685,,4576,9.950000000000001
3415,13644,,4576,9.950000000000001
3415,15207,,4576,9.950000000000001
3416,638,,4577,9.96
3416,3855,,4577,9.96
3416,6188,,4577,9.96
3416,11656,,4577,9.96
3417,214,,4576,12.950000000000001
3417,5420,,4576,12.950000000000001
3417,9569,,4576,12.950000000000001
3417,11472,,4576,12.950000000000001
3417,14795,,4576,12.950000000000001
3418,174,,4577,24.96
3418,4307,,4577,24.96
3418,8058,,4577,24.96
3418,13434,,4577,24.96
3419,1466,,4576,32.95
3419,5527,,4576,32.95
3419,9915,,4576,32.95
3419,13551,,4576,32.95
3419,14939,,4576,32.95
3420,1419,,4576,29.950000000000003
3420,5265,,4576,29.950000000000003
3420,6207,,4576,29.950000000000003
3420,10289,,4576,29.950000000000003
3420,15433,,4576,29.950000000000003
3421,5695,,4579,13.98
3421,13623,,4579,13.98
3422,2054,,4576,24.95
3422,2562,,4576,24.95
3422,9895,,4576,24.95
3422,10772,,4576,24.95
3422,15714,,4576,24.95
3423,3511,,4578,14.97
3423,6862,,4578,14.97
3423,12245,,4578,14.97
3424,9375,,4579,4.98
3424,13670,,4579,4.98
3425,2444,,4578,7.970000000000001
3425,7742,,4578,7.970000000000001
3425,12915,,4578,7.970000000000001
3426,1952,,4576,4.95
3426,2696,,4576,4.95
3426,6697,,4576,4.95
3426,12291,,4576,4.95
3426,15237,,4576,4.95
3427,5353,,4578,6.970000000000001
3427,9988,,4578,6.970000000000001
3427,10645,,4578,6.970000000000001
3428,9345,,4579,4.98
3428,10639,,4579,4.98
3429,3002,,4578,2.9699999999999998
3429,8329,,4578,2.9699999999999998
3429,11768,,4578,2.9699999999999998
3430,1415,,4577,14.96
3430,2742,,4577,14.96
3430,10074,,4577,14.96
3430,11654,,4577,14.96
3431,2293,,4578,3.9699999999999998
3431,8418,,4578,3.9699999999999998
3431,12517,,4578,3.9699999999999998
3432,5335,,4578,9.97
3432,6213,,4578,9.97
3432,13311,,4578,9.97
3433,3950,,4578,8.97
3433,6788,,4578,8.97
3433,13574,,4578,8.97
3434,451,,4576,20.95
3434,4053,,4576,20.95
3434,6848,,4576,20.95
3434,10733,,4576,20.95
3434,15345,,4576,20.95
3435,2116,,4577,7.960000000000001
3435,3083,,4577,7.960000000000001
3435,7285,,4577,7.960000000000001
3435,13712,,4577,7.960000000000001
3436,1543,,4576,14.950000000000001
3436,2973,,4576,14.950000000000001
3436,10058,,4576,14.950000000000001
3436,11516,,4576,14.950000000000001
3436,15065,,4576,14.950000000000001
3437,1964,,4577,6.96
3437,3656,,4577,6.96
3437,6455,,4577,6.96
3437,12166,,4577,6.96
3438,178,,4577,11.96
3438,4472,,4577,11.96
3438,7319,,4577,11.96
3438,11101,,4577,11.96
3439,7491,,4579,6.98
3439,13490,,4579,6.98
3440,5245,,4578,17.97
3440,7111,,4578,17.97
3440,11226,,4578,17.97
3441,818,,4577,24.96
3441,4858,,4577,24.96
3441,7465,,4577,24.96
3441,13106,,4577,24.96
3442,6542,,4579,9.98
3442,11831,,4579,9.98
3443,8757,,4579,13.98
3443,11840,,4579,13.98
3444,3674,,4578,17.97
3444,6409,,4578,17.97
3444,12655,,4578,17.97
3445,3283,,4578,14.97
3445,6147,,4578,14.97
3445,13351,,4578,14.97
3446,923,,4577,26.96
3446,3632,,4577,26.96
3446,8345,,4577,26.96
3446,11014,,4577,26.96
3447,769,,4576,15.950000000000001
3447,4844,,4576,15.950000000000001
3447,7062,,4576,15.950000000000001
3447,11359,,4576,15.950000000000001
3447,15000,,4576,15.950000000000001
3448,1501,,4576,14.950000000000001
3448,3991,,4576,14.950000000000001
3448,5776,,4576,14.950000000000001
3448,14615,,4576,14.950000000000001
3448,15805,,4576,14.950000000000001
3449,1127,,4577,11.96
3449,4234,,4577,11.96
3449,9538,,4577,11.96
3449,10843,,4577,11.96
3450,8196,,4579,15.98
3450,14403,,4579,15.98
3451,5938,,4579,9.98
3451,14075,,4579,9.98
3452,2061,,4576,29.950000000000003
3452,2311,,4576,29.950000000000003
3452,8037,,4576,29.950000000000003
3452,10520,,4576,29.950000000000003
3452,14858,,4576,29.950000000000003
3453,582,,4577,25.96
3453,2736,,4577,25.96
3453,6071,,4577,25.96
3453,13344,,4577,25.96
3454,5461,,4578,9.97
3454,8582,,4578,9.97
3454,14045,,4578,9.97
3455,1566,,4577,16.96
3455,4896,,4577,16.96
3455,5678,,4577,16.96
3455,14621,,4577,16.96
3456,7541,,4579,6.98
3456,10406,,4579,6.98
3457,7651,,4579,7.98
3457,13432,,4579,7.98
3458,8880,,4579,13.98
3458,12411,,4579,13.98
3459,6817,,4579,6.98
3459,13671,,4579,6.98
3460,1811,,4576,24.950000000000003
3460,2789,,4576,24.950000000000003
3460,8130,,4576,24.950000000000003
3460,11666,,4576,24.950000000000003
3460,15704,,4576,24.950000000000003
3461,1286,,4576,20.950000000000003
3461,3422,,4576,20.950000000000003
3461,6504,,4576,20.950000000000003
3461,10465,,4576,20.950000000000003
3461,15077,,4576,20.950000000000003
3462,889,,4577,21.96
3462,5092,,4577,21.96
3462,6348,,4577,21.96
3462,13759,,4577,21.96
3463,1550,,4576,17.950000000000003
3463,3336,,4576,17.950000000000003
3463,6323,,4576,17.950000000000003
3463,13931,,4576,17.950000000000003
3463,15528,,4576,17.950000000000003
3464,5917,,4579,6.98
3464,13419,,4579,6.98
3465,3128,,4578,10.97
3465,8055,,4578,10.97
3465,11064,,4578,10.97
3466,3273,,4578,15.97
3466,7403,,4578,15.97
3466,11428,,4578,15.97
3467,838,,4577,22.96
3467,4611,,4577,22.96
3467,6981,,4577,22.96
3467,13052,,4577,22.96
3468,1344,,4577,13.96
3468,3404,,4577,13.96
3468,7467,,4577,13.96
3468,11734,,4577,13.96
3469,633,,4576,20.950000000000003
3469,4308,,4576,20.950000000000003
3469,7845,,4576,20.950000000000003
3469,14004,,4576,20.950000000000003
3469,15743,,4576,20.950000000000003
3470,1284,,4577,16.96
3470,5084,,4577,16.96
3470,7363,,4577,16.96
3470,14315,,4577,16.96
3471,9779,,4579,5.98
3471,14636,,4579,5.98
3472,1834,,4576,15.950000000000001
3472,5330,,4576,15.950000000000001
3472,7409,,4576,15.950000000000001
3472,13087,,4576,15.950000000000001
3472,15428,,4576,15.950000000000001
3473,1792,,4577,11.96
3473,4688,,4577,11.96
3473,8762,,4577,11.96
3473,13783,,4577,11.96
3474,2700,,4578,2.9699999999999998
3474,6266,,4578,2.9699999999999998
3474,12699,,4578,2.9699999999999998
3475,1470,,4576,4.95
3475,4347,,4576,4.95
3475,8816,,4576,4.95
3475,11993,,4576,4.95
3475,15346,,4576,4.95
3476,5514,,4578,5.970000000000001
3476,8349,,4578,5.970000000000001
3476,14006,,4578,5.970000000000001
3477,8025,,4579,1.98
3477,12959,,4579,1.98
3478,3812,,4578,17.97
3478,7832,,4578,17.97
3478,13513,,4578,17.97
3479,4365,,4578,22.97
3479,8275,,4578,22.97
3479,10240,,4578,22.97
3480,835,,4576,39.95
3480,5244,,4576,39.95
3480,8343,,4576,39.95
3480,13996,,4576,39.95
3480,15277,,4576,39.95
3481,6104,,4579,19.98
3481,10796,,4579,19.98
3482,1619,,4577,28.96
3482,4672,,4577,28.96
3482,6426,,4577,28.96
3482,10509,,4577,28.96
3483,4104,,4578,24.97
3483,8063,,4578,24.97
3483,12685,,4578,24.97
3484,4753,,4578,20.97
3484,8708,,4578,20.97
3484,13696,,4578,20.97
3485,3264,,4578,21.97
3485,8361,,4578,21.97
3485,10445,,4578,21.97
3486,880,,4577,25.96
3486,3553,,4577,25.96
3486,9428,,4577,25.96
3486,14461,,4577,25.96
3487,8488,,4579,15.98
3487,13427,,4579,15.98
3488,2104,,4576,40.95
3488,2275,,4576,40.95
3488,6802,,4576,40.95
3488,11500,,4576,40.95
3488,15058,,4576,40.95
3489,3301,,4578,18.97
3489,9071,,4578,18.97
3489,11798,,4578,18.97
3490,1916,,4576,34.95
3490,3951,,4576,34.95
3490,7077,,4576,34.95
3490,14612,,4576,34.95
3490,15778,,4576,34.95
3491,5490,,4578,17.97
3491,6252,,4578,17.97
3491,14417,,4578,17.97
3492,5623,,4579,9.98
3492,14583,,4579,9.98
3493,836,,4577,22.96
3493,3322,,4577,22.96
3493,9435,,4577,22.96
3493,13545,,4577,22.96
3494,1508,,4577,19.96
3494,4001,,4577,19.96
3494,5742,,4577,19.96
3494,13091,,4577,19.96
3495,1317,,4577,13.96
3495,3860,,4577,13.96
3495,6102,,4577,13.96
3495,13178,,4577,13.96
3496,1016,,4576,10.950000000000001
3496,3467,,4576,10.950000000000001
3496,8391,,4576,10.950000000000001
3496,13598,,4576,10.950000000000001
3496,15596,,4576,10.950000000000001
3497,3789,,4578,3.9699999999999998
3497,7525,,4578,3.9699999999999998
3497,11611,,4578,3.9699999999999998
3498,1190,,4576,25.950000000000003
3498,2917,,4576,25.950000000000003
3498,7212,,4576,25.950000000000003
3498,12897,,4576,25.950000000000003
3498,15152,,4576,25.950000000000003
3499,374,,4577,19.96
3499,3135,,4577,19.96
3499,7030,,4577,19.96
3499,11068,,4577,19.96
3500,363,,4576,29.950000000000003
3500,4758,,4576,29.950000000000003
3500,7581,,4576,29.950000000000003
3500,13213,,4576,29.950000000000003
3500,14968,,4576,29.950000000000003
3501,3240,,4578,14.97
3501,7949,,4578,14.97
3501,14548,,4578,14.97
3502,1171,,4577,21.96
3502,4333,,4577,21.96
3502,6151,,4577,21.96
3502,12544,,4577,21.96
3503,537,,4577,19.96
3503,4764,,4577,19.96
3503,7291,,4577,19.96
3503,11622,,4577,19.96
3504,3173,,4578,14.97
3504,6072,,4578,14.97
3504,14290,,4578,14.97
3505,1982,,4577,24.96
3505,5041,,4577,24.96
3505,7476,,4577,24.96
3505,12736,,4577,24.96
3506,5878,,4579,11.98
3506,12070,,4579,11.98
3507,7611,,4579,13.98
3507,11026,,4579,13.98
3508,580,,4576,33.95
3508,2281,,4576,33.95
3508,7446,,4576,33.95
3508,14176,,4576,33.95
3508,15304,,4576,33.95
3509,7598,,4579,13.98
3509,13290,,4579,13.98
3510,1299,,4577,23.96
3510,4454,,4577,23.96
3510,9529,,4577,23.96
3510,10329,,4577,23.96
3511,3233,,4578,22.97
3511,7132,,4578,22.97
3511,10223,,4578,22.97
3512,7596,,4579,14.98
3512,13015,,4579,14.98
3513,1669,,4577,20.96
3513,4825,,4577,20.96
3513,10109,,4577,20.96
3513,12176,,4577,20.96
3514,144,,4576,18.950000000000003
3514,3148,,4576,18.950000000000003
3514,6841,,4576,18.950000000000003
3514,13594,,4576,18.950000000000003
3514,15278,,4576,18.950000000000003
3515,3132,,4576,16.950000000000003
3515,9560,,4576,16.950000000000003
3515,10680,,4576,16.950000000000003
3515,15111,,4576,16.950000000000003
3515,16019,,4576,16.950000000000003
3516,1831,,4576,17.950000000000003
3516,3639,,4576,17.950000000000003
3516,9746,,4576,17.950000000000003
3516,11772,,4576,17.950000000000003
3516,14719,,4576,17.950000000000003
3517,1058,,4576,16.950000000000003
3517,4215,,4576,16.950000000000003
3517,7664,,4576,16.950000000000003
3517,11038,,4576,16.950000000000003
3517,15566,,4576,16.950000000000003
3518,3123,,4578,8.97
3518,5580,,4578,8.97
3518,11045,,4578,8.97
3519,328,,4577,12.96
3519,2303,,4577,12.96
3519,8747,,4577,12.96
3519,13480,,4577,12.96
3520,2662,,4578,8.97
3520,7804,,4578,8.97
3520,10363,,4578,8.97
3521,1323,,4576,34.95
3521,2699,,4576,34.95
3521,7264,,4576,34.95
3521,14624,,4576,34.95
3521,15522,,4576,34.95
3522,8167,,4579,13.98
3522,13925,,4579,13.98
3523,7483,,4579,19.98
