date_key,full date,day of week,day num in month,day num overall,day name,day abbrev,weekday flag,week num in year,week num overall,week begin date,week begin date key,month,month num overall,month name,month abbrev,quarter,year,yearmo,fiscal month,fiscal quarter,fiscal year,month end flag
20001001,10/1/2000,7,1,1736,Sunday,Sun,N,40,252,9/25/2000,20000925,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001002,10/2/2000,1,2,1737,Monday,Mon,Y,41,253,10/2/2000,20001002,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001003,10/3/2000,2,3,1738,Tuesday,Tue,Y,41,253,10/2/2000,20001002,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001004,10/4/2000,3,4,1739,Wednesday,Wed,Y,41,253,10/2/2000,20001002,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001005,10/5/2000,4,5,1740,Thursday,Thu,Y,41,253,10/2/2000,20001002,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001006,10/6/2000,5,6,1741,Friday,Fri,Y,41,253,10/2/2000,20001002,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001007,10/7/2000,6,7,1742,Saturday,Sat,N,41,253,10/2/2000,20001002,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001008,10/8/2000,7,8,1743,Sunday,Sun,N,41,253,10/2/2000,20001002,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001009,10/9/2000,1,9,1744,Monday,Mon,Y,42,254,10/9/2000,20001009,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001010,10/10/2000,2,10,1745,Tuesday,Tue,Y,42,254,10/9/2000,20001009,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001011,10/11/2000,3,11,1746,Wednesday,Wed,Y,42,254,10/9/2000,20001009,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001012,10/12/2000,4,12,1747,Thursday,Thu,Y,42,254,10/9/2000,20001009,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001013,10/13/2000,5,13,1748,Friday,Fri,Y,42,254,10/9/2000,20001009,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001014,10/14/2000,6,14,1749,Saturday,Sat,N,42,254,10/9/2000,20001009,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001015,10/15/2000,7,15,1750,Sunday,Sun,N,42,254,10/9/2000,20001009,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001016,10/16/2000,1,16,1751,Monday,Mon,Y,43,255,10/16/2000,20001016,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001017,10/17/2000,2,17,1752,Tuesday,Tue,Y,43,255,10/16/2000,20001016,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001018,10/18/2000,3,18,1753,Wednesday,Wed,Y,43,255,10/16/2000,20001016,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001019,10/19/2000,4,19,1754,Thursday,Thu,Y,43,255,10/16/2000,20001016,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001020,10/20/2000,5,20,1755,Friday,Fri,Y,43,255,10/16/2000,20001016,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001021,10/21/2000,6,21,1756,Saturday,Sat,N,43,255,10/16/2000,20001016,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001022,10/22/2000,7,22,1757,Sunday,Sun,N,43,255,10/16/2000,20001016,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001023,10/23/2000,1,23,1758,Monday,Mon,Y,44,256,10/23/2000,20001023,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001024,10/24/2000,2,24,1759,Tuesday,Tue,Y,44,256,10/23/2000,20001023,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001025,10/25/2000,3,25,1760,Wednesday,Wed,Y,44,256,10/23/2000,20001023,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001026,10/26/2000,4,26,1761,Thursday,Thu,Y,44,256,10/23/2000,20001023,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001027,10/27/2000,5,27,1762,Friday,Fri,Y,44,256,10/23/2000,20001023,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001028,10/28/2000,6,28,1763,Saturday,Sat,N,44,256,10/23/2000,20001023,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001029,10/29/2000,7,29,1764,Sunday,Sun,N,44,256,10/23/2000,20001023,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001030,10/30/2000,1,30,1765,Monday,Mon,Y,45,257,10/30/2000,20001030,10,58,October,Oct,4,2000,200010,4,2,2001,N
20001031,10/31/2000,2,31,1766,Tuesday,Tue,Y,45,257,10/30/2000,20001030,10,58,October,Oct,4,2000,200010,4,2,2001,Y
20001101,11/1/2000,3,1,1767,Wednesday,Wed,Y,45,257,10/30/2000,20001030,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001102,11/2/2000,4,2,1768,Thursday,Thu,Y,45,257,10/30/2000,20001030,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001103,11/3/2000,5,3,1769,Friday,Fri,Y,45,257,10/30/2000,20001030,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001104,11/4/2000,6,4,1770,Saturday,Sat,N,45,257,10/30/2000,20001030,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001105,11/5/2000,7,5,1771,Sunday,Sun,N,45,257,10/30/2000,20001030,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001106,11/6/2000,1,6,1772,Monday,Mon,Y,46,258,11/6/2000,20001106,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001107,11/7/2000,2,7,1773,Tuesday,Tue,Y,46,258,11/6/2000,20001106,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001108,11/8/2000,3,8,1774,Wednesday,Wed,Y,46,258,11/6/2000,20001106,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001109,11/9/2000,4,9,1775,Thursday,Thu,Y,46,258,11/6/2000,20001106,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001110,11/10/2000,5,10,1776,Friday,Fri,Y,46,258,11/6/2000,20001106,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001111,11/11/2000,6,11,1777,Saturday,Sat,N,46,258,11/6/2000,20001106,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001112,11/12/2000,7,12,1778,Sunday,Sun,N,46,258,11/6/2000,20001106,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001113,11/13/2000,1,13,1779,Monday,Mon,Y,47,259,11/13/2000,20001113,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001114,11/14/2000,2,14,1780,Tuesday,Tue,Y,47,259,11/13/2000,20001113,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001115,11/15/2000,3,15,1781,Wednesday,Wed,Y,47,259,11/13/2000,20001113,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001116,11/16/2000,4,16,1782,Thursday,Thu,Y,47,259,11/13/2000,20001113,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001117,11/17/2000,5,17,1783,Friday,Fri,Y,47,259,11/13/2000,20001113,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001118,11/18/2000,6,18,1784,Saturday,Sat,N,47,259,11/13/2000,20001113,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001119,11/19/2000,7,19,1785,Sunday,Sun,N,47,259,11/13/2000,20001113,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001120,11/20/2000,1,20,1786,Monday,Mon,Y,48,260,11/20/2000,20001120,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001121,11/21/2000,2,21,1787,Tuesday,Tue,Y,48,260,11/20/2000,20001120,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001122,11/22/2000,3,22,1788,Wednesday,Wed,Y,48,260,11/20/2000,20001120,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001123,11/23/2000,4,23,1789,Thursday,Thu,Y,48,260,11/20/2000,20001120,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001124,11/24/2000,5,24,1790,Friday,Fri,Y,48,260,11/20/2000,20001120,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001125,11/25/2000,6,25,1791,Saturday,Sat,N,48,260,11/20/2000,20001120,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001126,11/26/2000,7,26,1792,Sunday,Sun,N,48,260,11/20/2000,20001120,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001127,11/27/2000,1,27,1793,Monday,Mon,Y,49,261,11/27/2000,20001127,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001128,11/28/2000,2,28,1794,Tuesday,Tue,Y,49,261,11/27/2000,20001127,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001129,11/29/2000,3,29,1795,Wednesday,Wed,Y,49,261,11/27/2000,20001127,11,59,November,Nov,4,2000,200011,5,2,2001,N
20001130,11/30/2000,4,30,1796,Thursday,Thu,Y,49,261,11/27/2000,20001127,11,59,November,Nov,4,2000,200011,5,2,2001,Y
20001201,12/1/2000,5,1,1797,Friday,Fri,Y,49,261,11/27/2000,20001127,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001202,12/2/2000,6,2,1798,Saturday,Sat,N,49,261,11/27/2000,20001127,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001203,12/3/2000,7,3,1799,Sunday,Sun,N,49,261,11/27/2000,20001127,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001204,12/4/2000,1,4,1800,Monday,Mon,Y,50,262,12/4/2000,20001204,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001205,12/5/2000,2,5,1801,Tuesday,Tue,Y,50,262,12/4/2000,20001204,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001206,12/6/2000,3,6,1802,Wednesday,Wed,Y,50,262,12/4/2000,20001204,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001207,12/7/2000,4,7,1803,Thursday,Thu,Y,50,262,12/4/2000,20001204,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001208,12/8/2000,5,8,1804,Friday,Fri,Y,50,262,12/4/2000,20001204,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001209,12/9/2000,6,9,1805,Saturday,Sat,N,50,262,12/4/2000,20001204,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001210,12/10/2000,7,10,1806,Sunday,Sun,N,50,262,12/4/2000,20001204,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001211,12/11/2000,1,11,1807,Monday,Mon,Y,51,263,12/11/2000,20001211,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001212,12/12/2000,2,12,1808,Tuesday,Tue,Y,51,263,12/11/2000,20001211,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001213,12/13/2000,3,13,1809,Wednesday,Wed,Y,51,263,12/11/2000,20001211,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001214,12/14/2000,4,14,1810,Thursday,Thu,Y,51,263,12/11/2000,20001211,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001215,12/15/2000,5,15,1811,Friday,Fri,Y,51,263,12/11/2000,20001211,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001216,12/16/2000,6,16,1812,Saturday,Sat,N,51,263,12/11/2000,20001211,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001217,12/17/2000,7,17,1813,Sunday,Sun,N,51,263,12/11/2000,20001211,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001218,12/18/2000,1,18,1814,Monday,Mon,Y,52,264,12/18/2000,20001218,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001219,12/19/2000,2,19,1815,Tuesday,Tue,Y,52,264,12/18/2000,20001218,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001220,12/20/2000,3,20,1816,Wednesday,Wed,Y,52,264,12/18/2000,20001218,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001221,12/21/2000,4,21,1817,Thursday,Thu,Y,52,264,12/18/2000,20001218,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001222,12/22/2000,5,22,1818,Friday,Fri,Y,52,264,12/18/2000,20001218,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001223,12/23/2000,6,23,1819,Saturday,Sat,N,52,264,12/18/2000,20001218,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001224,12/24/2000,7,24,1820,Sunday,Sun,N,52,264,12/18/2000,20001218,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001225,12/25/2000,1,25,1821,Monday,Mon,Y,53,265,12/25/2000,20001225,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001226,12/26/2000,2,26,1822,Tuesday,Tue,Y,53,265,12/25/2000,20001225,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001227,12/27/2000,3,27,1823,Wednesday,Wed,Y,53,265,12/25/2000,20001225,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001228,12/28/2000,4,28,1824,Thursday,Thu,Y,53,265,12/25/2000,20001225,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001229,12/29/2000,5,29,1825,Friday,Fri,Y,53,265,12/25/2000,20001225,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001230,12/30/2000,6,30,1826,Saturday,Sat,N,53,265,12/25/2000,20001225,12,60,December,Dec,4,2000,200012,6,2,2001,N
20001231,12/31/2000,7,31,1827,Sunday,Sun,N,53,265,12/25/2000,20001225,12,60,December,Dec,4,2000,200012,6,2,2001,Y
20010101,1/1/2001,1,1,1828,Monday,Mon,Y,1,266,1/1/2001,20010101,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010102,1/2/2001,2,2,1829,Tuesday,Tue,Y,1,266,1/1/2001,20010101,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010103,1/3/2001,3,3,1830,Wednesday,Wed,Y,1,266,1/1/2001,20010101,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010104,1/4/2001,4,4,1831,Thursday,Thu,Y,1,266,1/1/2001,20010101,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010105,1/5/2001,5,5,1832,Friday,Fri,Y,1,266,1/1/2001,20010101,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010106,1/6/2001,6,6,1833,Saturday,Sat,N,1,266,1/1/2001,20010101,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010107,1/7/2001,7,7,1834,Sunday,Sun,N,1,266,1/1/2001,20010101,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010108,1/8/2001,1,8,1835,Monday,Mon,Y,2,267,1/8/2001,20010108,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010109,1/9/2001,2,9,1836,Tuesday,Tue,Y,2,267,1/8/2001,20010108,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010110,1/10/2001,3,10,1837,Wednesday,Wed,Y,2,267,1/8/2001,20010108,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010111,1/11/2001,4,11,1838,Thursday,Thu,Y,2,267,1/8/2001,20010108,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010112,1/12/2001,5,12,1839,Friday,Fri,Y,2,267,1/8/2001,20010108,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010113,1/13/2001,6,13,1840,Saturday,Sat,N,2,267,1/8/2001,20010108,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010114,1/14/2001,7,14,1841,Sunday,Sun,N,2,267,1/8/2001,20010108,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010115,1/15/2001,1,15,1842,Monday,Mon,Y,3,268,1/15/2001,20010115,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010116,1/16/2001,2,16,1843,Tuesday,Tue,Y,3,268,1/15/2001,20010115,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010117,1/17/2001,3,17,1844,Wednesday,Wed,Y,3,268,1/15/2001,20010115,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010118,1/18/2001,4,18,1845,Thursday,Thu,Y,3,268,1/15/2001,20010115,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010119,1/19/2001,5,19,1846,Friday,Fri,Y,3,268,1/15/2001,20010115,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010120,1/20/2001,6,20,1847,Saturday,Sat,N,3,268,1/15/2001,20010115,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010121,1/21/2001,7,21,1848,Sunday,Sun,N,3,268,1/15/2001,20010115,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010122,1/22/2001,1,22,1849,Monday,Mon,Y,4,269,1/22/2001,20010122,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010123,1/23/2001,2,23,1850,Tuesday,Tue,Y,4,269,1/22/2001,20010122,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010124,1/24/2001,3,24,1851,Wednesday,Wed,Y,4,269,1/22/2001,20010122,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010125,1/25/2001,4,25,1852,Thursday,Thu,Y,4,269,1/22/2001,20010122,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010126,1/26/2001,5,26,1853,Friday,Fri,Y,4,269,1/22/2001,20010122,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010127,1/27/2001,6,27,1854,Saturday,Sat,N,4,269,1/22/2001,20010122,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010128,1/28/2001,7,28,1855,Sunday,Sun,N,4,269,1/22/2001,20010122,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010129,1/29/2001,1,29,1856,Monday,Mon,Y,5,270,1/29/2001,20010129,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010130,1/30/2001,2,30,1857,Tuesday,Tue,Y,5,270,1/29/2001,20010129,1,61,January,Jan,1,2001,200101,7,3,2001,N
20010131,1/31/2001,3,31,1858,Wednesday,Wed,Y,5,270,1/29/2001,20010129,1,61,January,Jan,1,2001,200101,7,3,2001,Y
20010201,2/1/2001,4,1,1859,Thursday,Thu,Y,5,270,1/29/2001,20010129,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010202,2/2/2001,5,2,1860,Friday,Fri,Y,5,270,1/29/2001,20010129,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010203,2/3/2001,6,3,1861,Saturday,Sat,N,5,270,1/29/2001,20010129,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010204,2/4/2001,7,4,1862,Sunday,Sun,N,5,270,1/29/2001,20010129,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010205,2/5/2001,1,5,1863,Monday,Mon,Y,6,271,2/5/2001,20010205,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010206,2/6/2001,2,6,1864,Tuesday,Tue,Y,6,271,2/5/2001,20010205,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010207,2/7/2001,3,7,1865,Wednesday,Wed,Y,6,271,2/5/2001,20010205,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010208,2/8/2001,4,8,1866,Thursday,Thu,Y,6,271,2/5/2001,20010205,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010209,2/9/2001,5,9,1867,Friday,Fri,Y,6,271,2/5/2001,20010205,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010210,2/10/2001,6,10,1868,Saturday,Sat,N,6,271,2/5/2001,20010205,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010211,2/11/2001,7,11,1869,Sunday,Sun,N,6,271,2/5/2001,20010205,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010212,2/12/2001,1,12,1870,Monday,Mon,Y,7,272,2/12/2001,20010212,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010213,2/13/2001,2,13,1871,Tuesday,Tue,Y,7,272,2/12/2001,20010212,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010214,2/14/2001,3,14,1872,Wednesday,Wed,Y,7,272,2/12/2001,20010212,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010215,2/15/2001,4,15,1873,Thursday,Thu,Y,7,272,2/12/2001,20010212,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010216,2/16/2001,5,16,1874,Friday,Fri,Y,7,272,2/12/2001,20010212,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010217,2/17/2001,6,17,1875,Saturday,Sat,N,7,272,2/12/2001,20010212,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010218,2/18/2001,7,18,1876,Sunday,Sun,N,7,272,2/12/2001,20010212,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010219,2/19/2001,1,19,1877,Monday,Mon,Y,8,273,2/19/2001,20010219,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010220,2/20/2001,2,20,1878,Tuesday,Tue,Y,8,273,2/19/2001,20010219,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010221,2/21/2001,3,21,1879,Wednesday,Wed,Y,8,273,2/19/2001,20010219,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010222,2/22/2001,4,22,1880,Thursday,Thu,Y,8,273,2/19/2001,20010219,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010223,2/23/2001,5,23,1881,Friday,Fri,Y,8,273,2/19/2001,20010219,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010224,2/24/2001,6,24,1882,Saturday,Sat,N,8,273,2/19/2001,20010219,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010225,2/25/2001,7,25,1883,Sunday,Sun,N,8,273,2/19/2001,20010219,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010226,2/26/2001,1,26,1884,Monday,Mon,Y,9,274,2/26/2001,20010226,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010227,2/27/2001,2,27,1885,Tuesday,Tue,Y,9,274,2/26/2001,20010226,2,62,February,Feb,1,2001,200102,8,3,2001,N
20010228,2/28/2001,3,28,1886,Wednesday,Wed,Y,9,274,2/26/2001,20010226,2,62,February,Feb,1,2001,200102,8,3,2001,Y
20010301,3/1/2001,4,1,1887,Thursday,Thu,Y,9,274,2/26/2001,20010226,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010302,3/2/2001,5,2,1888,Friday,Fri,Y,9,274,2/26/2001,20010226,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010303,3/3/2001,6,3,1889,Saturday,Sat,N,9,274,2/26/2001,20010226,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010304,3/4/2001,7,4,1890,Sunday,Sun,N,9,274,2/26/2001,20010226,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010305,3/5/2001,1,5,1891,Monday,Mon,Y,10,275,3/5/2001,20010305,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010306,3/6/2001,2,6,1892,Tuesday,Tue,Y,10,275,3/5/2001,20010305,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010307,3/7/2001,3,7,1893,Wednesday,Wed,Y,10,275,3/5/2001,20010305,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010308,3/8/2001,4,8,1894,Thursday,Thu,Y,10,275,3/5/2001,20010305,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010309,3/9/2001,5,9,1895,Friday,Fri,Y,10,275,3/5/2001,20010305,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010310,3/10/2001,6,10,1896,Saturday,Sat,N,10,275,3/5/2001,20010305,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010311,3/11/2001,7,11,1897,Sunday,Sun,N,10,275,3/5/2001,20010305,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010312,3/12/2001,1,12,1898,Monday,Mon,Y,11,276,3/12/2001,20010312,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010313,3/13/2001,2,13,1899,Tuesday,Tue,Y,11,276,3/12/2001,20010312,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010314,3/14/2001,3,14,1900,Wednesday,Wed,Y,11,276,3/12/2001,20010312,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010315,3/15/2001,4,15,1901,Thursday,Thu,Y,11,276,3/12/2001,20010312,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010316,3/16/2001,5,16,1902,Friday,Fri,Y,11,276,3/12/2001,20010312,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010317,3/17/2001,6,17,1903,Saturday,Sat,N,11,276,3/12/2001,20010312,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010318,3/18/2001,7,18,1904,Sunday,Sun,N,11,276,3/12/2001,20010312,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010319,3/19/2001,1,19,1905,Monday,Mon,Y,12,277,3/19/2001,20010319,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010320,3/20/2001,2,20,1906,Tuesday,Tue,Y,12,277,3/19/2001,20010319,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010321,3/21/2001,3,21,1907,Wednesday,Wed,Y,12,277,3/19/2001,20010319,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010322,3/22/2001,4,22,1908,Thursday,Thu,Y,12,277,3/19/2001,20010319,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010323,3/23/2001,5,23,1909,Friday,Fri,Y,12,277,3/19/2001,20010319,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010324,3/24/2001,6,24,1910,Saturday,Sat,N,12,277,3/19/2001,20010319,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010325,3/25/2001,7,25,1911,Sunday,Sun,N,12,277,3/19/2001,20010319,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010326,3/26/2001,1,26,1912,Monday,Mon,Y,13,278,3/26/2001,20010326,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010327,3/27/2001,2,27,1913,Tuesday,Tue,Y,13,278,3/26/2001,20010326,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010328,3/28/2001,3,28,1914,Wednesday,Wed,Y,13,278,3/26/2001,20010326,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010329,3/29/2001,4,29,1915,Thursday,Thu,Y,13,278,3/26/2001,20010326,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010330,3/30/2001,5,30,1916,Friday,Fri,Y,13,278,3/26/2001,20010326,3,63,March,Mar,1,2001,200103,9,3,2001,N
20010331,3/31/2001,6,31,1917,Saturday,Sat,N,13,278,3/26/2001,20010326,3,63,March,Mar,1,2001,200103,9,3,2001,Y
20010401,4/1/2001,7,1,1918,Sunday,Sun,N,13,278,3/26/2001,20010326,4,64,April,Apr,2,2001,200104,10,4,2001,N
20010402,4/2/2001,1,2,1919,Monday,Mon,Y,14,279,4/2/2001,20010402,4,64,April,Apr,2,2001,200104,10,4,2001,N
20010403,4/3/2001,2,3,1920,Tuesday,Tue,Y,14,279,4/2/2001,20010402,4,64,April,Apr,2,2001,200104,10,4,2001,N
20010404,4/4/2001,3,4,1921,Wednesday,Wed,Y,14,279,4/2/2001,20010402,4,64,April,Apr,2,2001,200104,10,4,2001,N
20010405,4/5/2001,4,5,1922,Thursday,Thu,Y,14,279,4/2/2001,20010402,4,64,April,Apr,2,2001,200104,10,4,2001,N
20010406,4/6/2001,5,6,1923,Friday,Fri,Y,14,279,4/2/2001,20010402,4,64,April,Apr,2,2001,200104,10,4,2001,N
20010407,4/7/2001,6,7,1924,Saturday,Sat,N,14,279,4/2/2001,20010402,4,64,April,Apr,2,2001,200104,10,4,2001,N
20010408,4/8/2001,7,8,1925,Sunday,Sun,N,14,279,4/2/2001,20010402,4,64,April,Apr,2,2001,200104,10,4,2001,N
20010409,4/9/2001,1,9,1926,Monday,Mon,Y,15,280,4/9/2001,20010409,4,64,April,Apr,2,2001,200104,10,4,2001,N
20010410,4/10/2001,2,10,1927,Tuesday,Tue,Y,15,280,4/9/2001,20010409,4,64,April,Apr,2,2001,200104,10,4,2001,N
20010411,4/11/2001,3,11,1928,Wednesday,Wed,Y,15,280,4/9/2001,20010409,4,64,April,Apr,2,2001,200104,10,4,2001,N
