rental_key,rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,amount,payment_date,rental_month
13344,14693,2005-08-21,3454,269,2005-08-29,2,6.99,2005-08-21,8
13345,14694,2005-08-21,2767,363,2005-08-23,1,2.99,2005-08-21,8
13346,14695,2005-08-21,412,206,2005-08-22,2,0.99,2005-08-21,8
13347,14696,2005-08-21,3776,435,2005-08-25,1,4.99,2005-08-21,8
13348,14697,2005-08-21,48,409,2005-08-26,2,4.99,2005-08-21,8
13349,14698,2005-08-21,4255,196,2005-08-29,2,5.99,2005-08-21,8
13350,14699,2005-08-21,1427,3,2005-08-29,2,8.99,2005-08-21,8
13351,14700,2005-08-21,3446,360,2005-08-23,1,4.99,2005-08-21,8
13352,14701,2005-08-21,3034,34,2005-08-30,1,7.99,2005-08-21,8
13353,14702,2005-08-21,4096,345,2005-08-30,1,10.99,2005-08-21,8
13354,14703,2005-08-21,4329,29,2005-08-22,2,4.99,2005-08-21,8
13355,14704,2005-08-21,4062,248,2005-08-27,2,0.99,2005-08-21,8
13356,14705,2005-08-21,2493,243,2005-08-25,2,2.99,2005-08-21,8
13357,14706,2005-08-21,4494,589,2005-08-22,2,0.99,2005-08-21,8
13358,14707,2005-08-21,2916,530,2005-08-30,1,5.99,2005-08-21,8
13359,14708,2005-08-21,2828,226,2005-08-28,1,4.99,2005-08-21,8
13360,14709,2005-08-21,1856,300,2005-08-31,1,9.99,2005-08-21,8
13361,14710,2005-08-21,1922,587,2005-08-30,1,4.99,2005-08-21,8
13362,14711,2005-08-21,1973,448,2005-08-30,2,2.99,2005-08-21,8
13363,14712,2005-08-21,1198,226,2005-08-25,1,0.99,2005-08-21,8
13364,14713,2005-08-21,3350,148,2005-08-23,1,0.99,2005-08-21,8
13365,14714,2005-08-21,1,279,2005-08-30,1,3.99,2005-08-21,8
13366,14715,2005-08-21,4453,287,2005-08-26,2,6.99,2005-08-21,8
13367,14716,2005-08-21,2285,78,2005-08-23,2,0.99,2005-08-21,8
13368,14717,2005-08-21,3839,366,2005-08-26,2,2.99,2005-08-21,8
13369,14718,2005-08-21,3618,340,2005-08-26,2,0.99,2005-08-21,8
13370,14719,2005-08-21,4091,599,2005-08-25,1,1.99,2005-08-21,8
13371,14720,2005-08-21,3617,395,2005-08-25,1,0.99,2005-08-21,8
13372,14721,2005-08-21,4257,349,2005-08-30,1,6.99,2005-08-21,8
13373,14722,2005-08-21,2930,236,2005-08-30,1,4.99,2005-08-21,8
13374,14723,2005-08-21,2755,548,2005-08-31,2,6.99,2005-08-21,8
13375,14724,2005-08-21,3559,552,2005-08-23,2,4.99,2005-08-21,8
13376,14725,2005-08-21,4427,403,2005-08-23,2,4.99,2005-08-21,8
13377,14726,2005-08-21,4556,216,2005-08-22,1,4.99,2005-08-21,8
13378,14727,2005-08-21,650,275,2005-08-25,1,4.99,2005-08-21,8
13379,14728,2005-08-21,2671,474,2005-08-25,2,0.99,2005-08-21,8
13380,14729,2005-08-21,2483,289,2005-08-27,1,4.99,2005-08-21,8
13381,14730,2005-08-21,2949,439,2005-08-30,1,5.99,2005-08-21,8
13382,14731,2005-08-21,1351,154,2005-08-24,1,2.99,2005-08-21,8
13383,14732,2005-08-21,1915,482,2005-08-23,1,0.99,2005-08-21,8
13384,14733,2005-08-21,398,408,2005-08-26,1,4.99,2005-08-21,8
13385,14734,2006-02-14,1369,448,,2,3.98,2006-02-14,2
13386,14735,2005-08-21,950,35,2005-08-23,1,4.99,2005-08-21,8
13387,14736,2005-08-21,207,139,2005-08-25,2,5.99,2005-08-21,8
13388,14737,2005-08-21,1842,124,2005-08-25,2,0.99,2005-08-21,8
13389,14738,2005-08-21,3315,521,2005-08-29,1,5.99,2005-08-21,8
13390,14739,2005-08-21,4026,226,2005-08-22,1,0.99,2005-08-21,8
13391,14740,2005-08-21,1717,333,2005-08-26,1,2.99,2005-08-21,8
13392,14741,2006-02-14,612,60,,2,0.0,2006-02-14,2
13393,14742,2005-08-21,2988,421,2005-08-26,1,4.99,2005-08-21,8
13394,14743,2005-08-21,4570,2,2005-08-29,1,5.99,2005-08-21,8
13395,14744,2005-08-21,800,213,2005-08-29,1,6.99,2005-08-21,8
13396,14745,2005-08-21,4399,277,2005-08-23,1,4.99,2005-08-21,8
13397,14746,2005-08-21,3197,284,2005-08-27,2,4.99,2005-08-21,8
13398,14747,2005-08-21,201,153,2005-08-26,2,4.99,2005-08-21,8
13399,14748,2005-08-21,1697,81,2005-08-28,2,7.99,2005-08-21,8
13400,14749,2005-08-21,831,235,2005-08-29,2,3.99,2005-08-21,8
13401,14750,2005-08-21,918,303,2005-08-30,2,5.99,2005-08-21,8
13402,14751,2005-08-21,1156,195,2005-08-30,2,7.99,2005-08-21,8
13403,14752,2005-08-21,1252,362,2005-08-28,1,5.99,2005-08-21,8
13404,14753,2005-08-21,1803,155,2005-08-22,2,2.99,2005-08-21,8
13405,14754,2005-08-21,2355,137,2005-08-29,2,7.99,2005-08-21,8
13406,14755,2005-08-21,862,328,2005-08-27,2,3.99,2005-08-21,8
13407,14756,2005-08-21,564,288,2005-08-24,1,0.99,2005-08-21,8
13408,14757,2005-08-21,1154,473,2005-08-26,2,4.99,2005-08-21,8
13409,14758,2005-08-21,2372,339,2005-08-27,2,3.99,2005-08-21,8
13410,14759,2005-08-21,3871,362,2005-08-31,2,11.99,2005-08-21,8
13411,14760,2006-02-14,1367,355,,1,0.99,2006-02-14,2
13412,14761,2005-08-21,2657,490,2005-08-26,1,6.99,2005-08-21,8
13413,14762,2005-08-21,4249,1,2005-08-23,1,0.99,2005-08-21,8
13414,14763,2005-08-21,1480,116,2005-08-31,2,11.99,2005-08-21,8
13415,14764,2005-08-21,1270,529,2005-08-24,2,0.99,2005-08-21,8
13416,14765,2005-08-21,2817,435,2005-08-25,2,1.99,2005-08-21,8
13417,14766,2005-08-21,768,523,2005-08-26,1,4.99,2005-08-21,8
13418,14767,2005-08-21,1232,69,2005-08-29,1,2.99,2005-08-21,8
13419,14768,2005-08-21,3465,570,2005-08-27,1,3.99,2005-08-21,8
13420,14769,2006-02-14,1800,361,,1,0.0,2006-02-14,2
13421,14770,2005-08-21,2977,372,2005-08-25,1,1.99,2005-08-21,8
13422,14771,2005-08-21,2665,149,2005-08-28,2,3.99,2005-08-21,8
13423,14772,2005-08-21,4047,411,2005-08-30,2,5.99,2005-08-21,8
13424,14773,2005-08-21,2541,413,2005-08-26,2,2.99,2005-08-21,8
13425,14774,2005-08-21,3185,252,2005-08-26,2,4.99,2005-08-21,8
13426,14775,2005-08-21,4044,400,2005-08-22,2,2.99,2005-08-21,8
13427,14776,2005-08-21,3488,15,2005-08-24,2,4.99,2005-08-21,8
13428,14777,2005-08-21,237,389,2005-08-28,1,2.99,2005-08-21,8
13429,14778,2005-08-21,2152,396,2005-08-26,2,5.99,2005-08-21,8
13430,14779,2005-08-22,1087,279,2005-08-31,2,5.99,2005-08-22,8
13431,14780,2005-08-22,3171,491,2005-08-22,2,0.99,2005-08-22,8
13432,14781,2005-08-22,3458,71,2005-08-29,1,4.99,2005-08-22,8
13433,14782,2005-08-22,1727,211,2005-08-23,1,0.99,2005-08-22,8
13434,14783,2005-08-22,3419,332,2005-08-28,2,4.99,2005-08-22,8
13435,14784,2005-08-22,441,117,2005-08-28,1,0.99,2005-08-22,8
13436,14785,2005-08-22,1981,560,2005-08-25,1,2.99,2005-08-22,8
13437,14786,2005-08-22,2959,370,2005-08-25,1,2.99,2005-08-22,8
13438,14787,2005-08-22,2634,38,2005-08-28,2,6.99,2005-08-22,8
13439,14788,2005-08-22,1917,139,2005-08-29,2,2.99,2005-08-22,8
13440,14789,2005-08-22,2344,279,2005-08-25,1,4.99,2005-08-22,8
13441,14790,2005-08-22,1002,397,2005-08-31,1,6.99,2005-08-22,8
13442,14791,2005-08-22,1490,317,2005-08-30,1,4.99,2005-08-22,8
13443,14792,2005-08-22,4436,396,2005-08-30,1,1.99,2005-08-22,8
13444,14793,2005-08-22,4285,154,2005-08-29,2,7.99,2005-08-22,8
13445,14794,2005-08-22,413,156,2005-08-28,2,1.99,2005-08-22,8
13446,14795,2005-08-22,1695,303,2005-08-26,1,4.99,2005-08-22,8
13447,14796,2005-08-22,941,441,2005-08-30,1,4.99,2005-08-22,8
13448,14797,2005-08-22,1131,546,2005-08-23,1,4.99,2005-08-22,8
13449,14798,2005-08-22,7,92,2005-08-27,2,0.99,2005-08-22,8
13450,14799,2005-08-22,1276,454,2005-08-24,2,0.99,2005-08-22,8
13451,14800,2005-08-22,3554,533,2005-08-26,2,4.99,2005-08-22,8
13452,14801,2005-08-22,1677,184,2005-08-30,1,5.99,2005-08-22,8
13453,14802,2005-08-22,707,505,2005-08-28,1,2.99,2005-08-22,8
13454,14803,2005-08-22,2525,278,2005-08-22,2,0.99,2005-08-22,8
13455,14804,2005-08-22,372,94,2005-08-26,1,1.99,2005-08-22,8
13456,14805,2005-08-22,783,169,2005-08-23,2,4.99,2005-08-22,8
13457,14806,2005-08-22,2049,231,2005-08-23,2,2.99,2005-08-22,8
13458,14807,2005-08-22,335,90,2005-08-26,1,4.99,2005-08-22,8
13459,14808,2005-08-22,1657,362,2005-08-29,2,4.99,2005-08-22,8
13460,14809,2005-08-22,1077,188,2005-08-29,1,2.99,2005-08-22,8
13461,14810,2005-08-22,1982,78,2005-08-25,2,2.99,2005-08-22,8
13462,14811,2005-08-22,1613,53,2005-08-26,1,0.99,2005-08-22,8
13463,14812,2005-08-22,4282,211,2005-08-26,1,1.99,2005-08-22,8
13464,14813,2005-08-22,3364,142,2005-08-24,2,0.99,2005-08-22,8
13465,14814,2005-08-22,3109,250,2005-08-27,2,4.99,2005-08-22,8
13466,14815,2005-08-22,1183,314,2005-08-24,2,4.99,2005-08-22,8
13467,14816,2005-08-22,4086,534,2005-08-28,1,1.99,2005-08-22,8
13468,14817,2005-08-22,910,215,2005-08-27,1,4.99,2005-08-22,8
13469,14818,2005-08-22,1619,580,2005-08-26,1,2.99,2005-08-22,8
13470,14819,2005-08-22,2890,410,2005-08-30,1,2.99,2005-08-22,8
13471,14820,2005-08-22,1409,52,2005-08-23,1,2.99,2005-08-22,8
13472,14821,2005-08-22,3155,62,2005-08-29,2,4.99,2005-08-22,8
13473,14822,2005-08-22,2835,52,2005-08-30,1,5.99,2005-08-22,8
13474,14823,2005-08-22,680,503,2005-08-22,2,0.99,2005-08-22,8
13475,14824,2005-08-22,4162,594,2005-08-23,2,4.99,2005-08-22,8
13476,14825,2005-08-22,1449,1,2005-08-27,2,1.99,2005-08-22,8
13477,14826,2005-08-22,4023,426,2005-08-23,2,2.99,2005-08-22,8
13478,14827,2005-08-22,2267,88,2005-08-31,2,5.99,2005-08-22,8
13479,14828,2005-08-22,4114,319,2005-08-27,2,4.99,2005-08-22,8
13480,14829,2005-08-22,3606,546,2005-08-23,2,2.99,2005-08-22,8
13481,14830,2005-08-22,637,590,2005-08-27,1,2.99,2005-08-22,8
13482,14831,2005-08-22,3370,156,2005-08-23,1,4.99,2005-08-22,8
13483,14832,2005-08-22,1828,494,2005-08-29,2,4.99,2005-08-22,8
13484,14833,2005-08-22,1960,551,2005-08-28,1,2.99,2005-08-22,8
13485,14834,2005-08-22,3105,262,2005-08-28,1,6.99,2005-08-22,8
13486,14835,2005-08-22,755,404,2005-08-30,1,5.99,2005-08-22,8
13487,14836,2005-08-22,4287,418,2005-08-22,1,4.99,2005-08-22,8
13488,14837,2005-08-22,2251,43,2005-08-29,1,4.99,2005-08-22,8
13489,14838,2005-08-22,506,404,2005-08-25,1,4.99,2005-08-22,8
13490,14839,2005-08-22,3440,567,2005-08-24,2,2.99,2005-08-22,8
13491,14840,2005-08-22,1240,354,2005-08-29,2,5.99,2005-08-22,8
13492,14841,2005-08-22,4017,384,2005-08-28,2,0.99,2005-08-22,8
13493,14842,2005-08-22,2511,467,2005-08-30,2,3.99,2005-08-22,8
13494,14843,2005-08-22,3000,454,2005-08-28,1,2.99,2005-08-22,8
13495,14844,2005-08-22,145,513,2005-08-31,1,7.99,2005-08-22,8
13496,14845,2005-08-22,69,292,2005-08-24,2,4.99,2005-08-22,8
13497,14846,2005-08-22,3840,309,2005-08-30,1,5.99,2005-08-22,8
13498,14847,2005-08-22,2995,327,2005-08-29,2,4.99,2005-08-22,8
13499,14848,2005-08-22,395,218,2005-08-26,2,4.99,2005-08-22,8
13500,14849,2005-08-22,3354,177,2005-08-28,2,2.99,2005-08-22,8
13501,14850,2005-08-22,2405,435,2005-08-26,1,0.99,2005-08-22,8
13502,14851,2005-08-22,1139,180,2005-08-26,2,2.99,2005-08-22,8
13503,14852,2005-08-22,2262,352,2005-08-25,1,0.99,2005-08-22,8
13504,14853,2005-08-22,3575,388,2005-08-31,2,5.99,2005-08-22,8
13505,14854,2005-08-22,1989,117,2005-08-23,1,2.99,2005-08-22,8
13506,14855,2005-08-22,1668,187,2005-08-31,1,8.99,2005-08-22,8
13507,14856,2005-08-22,3292,151,2005-08-26,2,4.99,2005-08-22,8
13508,14857,2005-08-22,4150,232,2005-08-24,2,0.99,2005-08-22,8
13509,14858,2005-08-22,366,499,2005-08-30,1,3.99,2005-08-22,8
13510,14859,2005-08-22,2150,463,2005-08-24,2,2.99,2005-08-22,8
13511,14860,2005-08-22,1368,418,2005-08-28,1,2.99,2005-08-22,8
13512,14861,2005-08-22,1806,422,2005-08-27,1,4.99,2005-08-22,8
13513,14862,2005-08-22,3479,78,2005-08-28,2,7.99,2005-08-22,8
13514,14863,2005-08-22,779,440,2005-08-30,2,7.99,2005-08-22,8
13515,14864,2005-08-22,2872,460,2005-08-22,1,0.99,2005-08-22,8
13516,14865,2005-08-22,3775,94,2005-08-23,1,4.99,2005-08-22,8
13517,14866,2005-08-22,2607,445,2005-08-30,1,6.99,2005-08-22,8
13518,14867,2005-08-22,271,114,2005-08-25,2,4.99,2005-08-22,8
13519,14868,2005-08-22,4383,160,2005-08-25,1,4.99,2005-08-22,8
13520,14869,2005-08-22,455,21,2005-08-23,2,4.99,2005-08-22,8
13521,14870,2005-08-22,2170,512,2005-08-23,2,2.99,2005-08-22,8
13522,14871,2005-08-22,3411,204,2005-08-23,2,0.99,2005-08-22,8
13523,14872,2005-08-22,962,15,2005-08-29,1,8.99,2005-08-22,8
13524,14873,2005-08-22,3533,314,2005-08-31,1,5.99,2005-08-22,8
13525,14874,2005-08-22,1782,268,2005-08-24,2,0.99,2005-08-22,8
13526,14875,2005-08-22,3912,513,2005-08-26,1,4.99,2005-08-22,8
13527,14876,2005-08-22,3669,210,2005-08-23,1,4.99,2005-08-22,8
13528,14877,2005-08-22,974,266,2005-08-24,2,0.99,2005-08-22,8
13529,14878,2006-02-14,1202,441,,2,4.99,2006-02-14,2
13530,14879,2005-08-22,2154,148,2005-08-27,1,5.99,2005-08-22,8
13531,14880,2005-08-22,3615,224,2005-08-24,2,2.99,2005-08-22,8
13532,14881,2005-08-22,210,425,2005-08-26,2,4.99,2005-08-22,8
13533,14882,2005-08-22,12,417,2005-08-25,2,2.99,2005-08-22,8
13534,14883,2005-08-22,1946,177,2005-08-28,1,0.99,2005-08-22,8
13535,14884,2005-08-22,2957,547,2005-08-23,1,4.99,2005-08-22,8
13536,14885,2005-08-22,2097,248,2005-08-30,1,5.99,2005-08-22,8
13537,14886,2005-08-22,4330,379,2005-08-23,1,4.99,2005-08-22,8
13538,14887,2005-08-22,56,421,2005-08-31,1,3.99,2005-08-22,8
13539,14888,2005-08-22,3345,91,2005-08-23,2,2.99,2005-08-22,8
13540,14889,2005-08-22,1579,299,2005-08-24,2,4.99,2005-08-22,8
13541,14890,2005-08-22,517,346,2005-08-30,1,5.99,2005-08-22,8
13542,14891,2005-08-22,288,482,2005-08-27,1,6.99,2005-08-22,8
13543,14892,2005-08-22,3061,82,2005-08-31,1,4.99,2005-08-22,8
13544,14893,2005-08-22,2336,461,2005-08-30,1,4.99,2005-08-22,8
13545,14894,2005-08-22,3494,347,2005-08-24,2,4.99,2005-08-22,8
13546,14895,2005-08-22,4462,340,2005-08-27,1,2.99,2005-08-22,8
13547,14896,2005-08-22,2508,569,2005-08-29,2,8.99,2005-08-22,8
13548,14897,2005-08-22,1607,175,2005-08-26,1,2.99,2005-08-22,8
13549,14898,2005-08-22,1736,299,2005-08-31,1,6.99,2005-08-22,8
13550,14899,2005-08-22,3700,304,2005-08-31,2,4.99,2005-08-22,8
13551,14900,2005-08-22,3420,329,2005-08-25,2,4.99,2005-08-22,8
13552,14901,2005-08-22,4297,258,2005-08-29,1,6.99,2005-08-22,8
13553,14902,2005-08-22,866,423,2005-08-23,2,4.99,2005-08-22,8
13554,14903,2005-08-22,1795,51,2005-08-25,2,4.99,2005-08-22,8
13555,14904,2005-08-22,722,71,2005-08-29,1,3.99,2005-08-22,8
13556,14905,2005-08-22,4166,286,2005-08-26,2,0.99,2005-08-22,8
13557,14906,2005-08-22,153,366,2005-08-29,1,6.99,2005-08-22,8
13558,14907,2005-08-22,2469,116,2005-08-25,1,2.99,2005-08-22,8
13559,14908,2005-08-22,102,349,2005-08-25,2,4.99,2005-08-22,8
13560,14909,2005-08-22,1997,155,2005-08-25,1,0.99,2005-08-22,8
13561,14910,2005-08-22,1266,540,2005-08-25,1,0.99,2005-08-22,8
13562,14911,2005-08-22,353,273,2005-08-28,1,2.99,2005-08-22,8
13563,14912,2005-08-22,2658,404,2005-08-23,1,4.99,2005-08-22,8
13564,14913,2005-08-22,3609,503,2005-08-23,2,2.99,2005-08-22,8
13565,14914,2005-08-22,4348,156,2005-08-26,1,0.99,2005-08-22,8
13566,14915,2006-02-14,112,349,,1,2.99,2006-02-14,2
13567,14916,2005-08-22,2110,80,2005-08-24,2,0.99,2005-08-22,8
13568,14917,2005-08-22,377,289,2005-08-29,2,4.99,2005-08-22,8
13569,14918,2005-08-22,4056,154,2005-08-30,2,6.99,2005-08-22,8
13570,14919,2005-08-22,1587,244,2005-08-30,2,1.99,2005-08-22,8
13571,14920,2005-08-22,3357,106,2005-08-23,1,0.99,2005-08-22,8
13572,14921,2005-08-22,3724,284,2005-08-26,2,4.99,2005-08-22,8
13573,14922,2005-08-22,2322,151,2005-08-30,1,3.99,2005-08-22,8
13574,14923,2005-08-22,3434,460,2005-08-28,2,3.99,2005-08-22,8
13575,14924,2005-08-22,4189,118,2005-08-23,1,2.99,2005-08-22,8
13576,14925,2005-08-22,442,128,2005-08-30,2,8.99,2005-08-22,8
13577,14926,2005-08-22,2448,357,2005-08-26,1,0.99,2005-08-22,8
13578,14927,2005-08-22,952,193,2005-08-27,1,4.99,2005-08-22,8
13579,14928,2006-02-14,4375,472,,1,4.99,2006-02-14,2
13580,14929,2005-08-22,4195,546,2005-08-28,1,3.99,2005-08-22,8
13581,14930,2005-08-22,2875,584,2005-08-30,1,1.99,2005-08-22,8
13582,14931,2005-08-22,657,63,2005-08-28,2,3.99,2005-08-22,8
13583,14932,2005-08-22,2259,516,2005-08-23,2,0.99,2005-08-22,8
13584,14933,2006-02-14,1186,21,,2,2.99,2006-02-14,2
13585,14934,2005-08-22,815,226,2005-08-26,1,4.99,2005-08-22,8
13586,14935,2005-08-22,2025,380,2005-08-29,2,1.99,2005-08-22,8
13587,14936,2005-08-22,3710,241,2005-08-29,2,0.99,2005-08-22,8
13588,14937,2005-08-22,1241,348,2005-08-31,2,7.99,2005-08-22,8
13589,14938,2005-08-22,408,541,2005-08-31,1,6.99,2005-08-22,8
13590,14939,2005-08-22,719,328,2005-08-27,1,2.99,2005-08-22,8
13591,14940,2005-08-22,2635,46,2005-08-24,2,4.99,2005-08-22,8
13592,14941,2005-08-22,2328,574,2005-08-28,1,2.99,2005-08-22,8
13593,14942,2005-08-22,32,471,2005-08-31,1,7.99,2005-08-22,8
13594,14943,2005-08-22,3515,265,2005-08-26,2,2.99,2005-08-22,8
13595,14944,2005-08-22,535,153,2005-08-24,2,4.99,2005-08-22,8
13596,14945,2005-08-22,1567,304,2005-08-29,1,4.99,2005-08-22,8
13597,14946,2005-08-22,1395,308,2005-08-28,1,2.99,2005-08-22,8
13598,14947,2005-08-22,3497,68,2005-08-28,2,1.99,2005-08-22,8
13599,14948,2005-08-22,2914,488,2005-08-28,2,5.99,2005-08-22,8
13600,14949,2005-08-22,2434,111,2005-08-25,2,0.99,2005-08-22,8
13601,14950,2005-08-22,635,362,2005-08-27,2,2.99,2005-08-22,8
13602,14951,2005-08-22,2800,197,2005-08-30,2,4.99,2005-08-22,8
13603,14952,2005-08-22,2950,575,2005-08-28,1,2.99,2005-08-22,8
13604,14953,2005-08-22,816,182,2005-08-28,1,6.99,2005-08-22,8
13605,14954,2006-02-14,3608,525,,1,2.99,2006-02-14,2
13606,14955,2005-08-22,1534,445,2005-08-25,2,4.99,2005-08-22,8
13607,14956,2005-08-22,3650,571,2005-08-25,2,0.99,2005-08-22,8
13608,14957,2005-08-22,1384,323,2005-08-26,2,3.99,2005-08-22,8
13609,14958,2005-08-22,1710,347,2005-08-28,2,2.99,2005-08-22,8
13610,14959,2005-08-22,2009,569,2005-08-25,1,2.99,2005-08-22,8
13611,14960,2005-08-22,3316,147,2005-08-29,2,4.99,2005-08-22,8
13612,14961,2005-08-22,3274,52,2005-08-31,2,6.99,2005-08-22,8
13613,14962,2005-08-22,3104,449,2005-08-29,2,7.99,2005-08-22,8
13614,14963,2005-08-22,2672,384,2005-08-31,2,5.99,2005-08-22,8
13615,14964,2005-08-22,2302,500,2005-08-26,1,4.99,2005-08-22,8
13616,14965,2005-08-22,1036,148,2005-08-27,1,2.99,2005-08-22,8
13617,14966,2005-08-22,679,259,2005-08-31,1,2.99,2005-08-22,8
13618,14967,2005-08-22,289,67,2005-08-23,2,4.99,2005-08-22,8
13619,14968,2005-08-22,3302,129,2005-08-29,1,1.99,2005-08-22,8
13620,14969,2005-08-22,4060,120,2005-08-29,1,6.99,2005-08-22,8
13621,14970,2005-08-22,536,529,2005-08-29,1,5.99,2005-08-22,8
13622,14971,2005-08-22,1883,378,2005-08-28,2,2.99,2005-08-22,8
13623,14972,2005-08-22,3422,310,2005-08-29,1,5.99,2005-08-22,8
13624,14973,2005-08-22,2888,201,2005-08-30,1,2.99,2005-08-22,8
13625,14974,2005-08-22,2596,157,2005-08-27,1,4.99,2005-08-22,8
13626,14975,2005-08-22,924,244,2005-08-28,2,3.99,2005-08-22,8
13627,14976,2005-08-22,77,581,2005-08-28,1,2.99,2005-08-22,8
13628,14977,2005-08-22,4093,59,2005-08-30,2,5.99,2005-08-22,8
13629,14978,2005-08-22,699,94,2005-08-25,1,0.99,2005-08-22,8
13630,14979,2005-08-22,2320,387,2005-08-24,2,0.99,2005-08-22,8
13631,14980,2005-08-22,2701,518,2005-08-26,2,0.99,2005-08-22,8
13632,14981,2005-08-22,1239,544,2005-08-26,2,2.99,2005-08-22,8
13633,14982,2005-08-22,2333,542,2005-08-31,2,9.99,2005-08-22,8
13634,14983,2005-08-22,3579,363,2005-08-30,2,5.99,2005-08-22,8
13635,14984,2005-08-22,1704,334,2005-08-30,1,7.99,2005-08-22,8
13636,14985,2005-08-22,2017,29,2005-08-29,1,7.99,2005-08-22,8
13637,14986,2005-08-22,1493,278,2005-08-23,2,4.99,2005-08-22,8
13638,14987,2005-08-22,1513,138,2005-08-24,2,4.99,2005-08-22,8
13639,14988,2005-08-22,2114,186,2005-08-29,1,3.99,2005-08-22,8
13640,14989,2005-08-22,1431,58,2005-08-26,2,4.99,2005-08-22,8
13641,14990,2005-08-22,4057,198,2005-08-24,2,4.99,2005-08-22,8
13642,14991,2005-08-22,708,172,2005-08-30,2,4.99,2005-08-22,8
13643,14992,2005-08-22,4430,415,2005-08-25,2,4.99,2005-08-22,8
13644,14993,2005-08-22,3416,437,2005-08-27,1,1.99,2005-08-22,8
13645,14994,2005-08-22,1601,509,2005-08-26,1,5.99,2005-08-22,8
13646,14995,2005-08-22,4178,482,2005-08-24,1,4.99,2005-08-22,8
13647,14996,2005-08-22,1178,411,2005-08-29,1,2.99,2005-08-22,8
13648,14997,2005-08-22,2724,29,2005-08-28,2,5.99,2005-08-22,8
13649,14998,2005-08-22,3852,92,2005-08-24,2,4.99,2005-08-22,8
13650,14999,2005-08-22,3399,594,2005-08-23,1,4.99,2005-08-22,8
13651,15000,2005-08-22,3080,161,2005-08-24,2,0.99,2005-08-22,8
13652,15001,2005-08-22,2869,186,2005-08-27,2,0.99,2005-08-22,8
13653,15002,2005-08-22,4198,242,2005-08-24,1,0.99,2005-08-22,8
13654,15003,2005-08-22,4009,167,2005-08-28,1,3.99,2005-08-22,8
13655,15004,2005-08-22,4464,375,2005-08-28,1,2.99,2005-08-22,8
13656,15005,2005-08-22,2897,335,2005-08-24,2,4.99,2005-08-22,8
13657,15006,2005-08-22,2967,97,2005-08-23,1,0.99,2005-08-22,8
13658,15007,2005-08-22,3692,165,2005-08-27,2,1.99,2005-08-22,8
13659,15008,2005-08-22,961,277,2005-08-31,2,10.99,2005-08-22,8
13660,15009,2005-08-22,4025,325,2005-08-26,2,0.99,2005-08-22,8
13661,15010,2005-08-22,171,508,2005-08-29,2,6.99,2005-08-22,8
13662,15011,2005-08-22,2722,329,2005-08-24,1,4.99,2005-08-22,8
13663,15012,2005-08-22,1584,454,2005-08-28,1,4.99,2005-08-22,8
13664,15013,2005-08-22,141,141,2005-08-24,2,4.99,2005-08-22,8
13665,15014,2005-08-22,3678,373,2005-08-31,1,6.99,2005-08-22,8
13666,15015,2005-08-22,3067,14,2005-08-31,2,6.99,2005-08-22,8
13667,15016,2005-08-22,879,434,2005-08-28,2,3.99,2005-08-22,8
13668,15017,2005-08-22,3975,144,2005-08-29,1,1.99,2005-08-22,8
13669,15018,2005-08-22,394,504,2005-08-25,1,4.99,2005-08-22,8
13670,15019,2005-08-22,3425,450,2005-08-25,2,0.99,2005-08-22,8
13671,15020,2005-08-22,3460,267,2005-08-27,1,3.99,2005-08-22,8
13672,15021,2006-02-14,418,100,,2,0.99,2006-02-14,2
13673,15022,2005-08-22,249,506,2005-08-31,2,5.99,2005-08-22,8
13674,15023,2005-08-22,358,296,2005-08-29,1,2.99,2005-08-22,8
13675,15024,2005-08-22,1831,139,2005-08-24,1,2.99,2005-08-22,8
13676,15025,2005-08-22,2107,257,2005-08-24,2,0.99,2005-08-22,8
13677,15026,2005-08-22,4328,66,2005-08-28,1,4.99,2005-08-22,8
13678,15027,2005-08-22,326,478,2005-08-29,2,4.99,2005-08-22,8
13679,15028,2005-08-22,4248,37,2005-08-30,1,3.99,2005-08-22,8
13680,15029,2005-08-22,2234,139,2005-08-25,1,2.99,2005-08-22,8
13681,15030,2005-08-22,3168,341,2005-08-24,2,0.99,2005-08-22,8
13682,15031,2005-08-22,3926,430,2005-08-27,1,4.99,2005-08-22,8
13683,15032,2005-08-22,3414,467,2005-08-25,2,0.99,2005-08-22,8
13684,15033,2005-08-22,2431,168,2005-08-28,2,3.99,2005-08-22,8
13685,15034,2005-08-22,1331,235,2005-08-29,1,6.99,2005-08-22,8
13686,15035,2005-08-22,339,513,2005-08-28,1,4.99,2005-08-22,8
13687,15036,2005-08-22,874,280,2005-08-23,2,2.99,2005-08-22,8
13688,15037,2005-08-22,4517,234,2005-08-31,2,5.99,2005-08-22,8
13689,15038,2005-08-22,1685,3,2005-08-23,1,0.99,2005-08-22,8
13690,15039,2005-08-22,895,180,2005-08-28,1,4.99,2005-08-22,8
13691,15040,2005-08-22,3207,523,2005-08-23,2,2.99,2005-08-22,8
13692,15041,2005-08-22,1913,372,2005-08-23,2,0.99,2005-08-22,8
13693,15042,2005-08-22,3796,553,2005-08-31,1,4.99,2005-08-22,8
13694,15043,2005-08-22,3797,182,2005-08-28,1,1.99,2005-08-22,8
13695,15044,2005-08-22,4513,439,2005-08-31,1,9.99,2005-08-22,8
